fraction,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,mean_se_degree_centrality,min_se_degree_centrality,max_se_degree_centrality,mean_se_betweenness_centrality,min_se_betweenness_centrality,max_se_betweenness_centrality,mean_se_closeness_centrality,min_se_closeness_centrality,max_se_closeness_centrality,mean_se_eigen_centrality,min_se_eigen_centrality,max_se_eigen_centrality
0.66,17605.53680827585,32.63791542754673,8.665277866181588,0.43234335236137017,0.36675814954093233,0.49519890260631005,2.8685613357259894e-05,1.217704174810794e-11,0.00043623047417405735,0.32303926658382015,0.27834018457693477,0.3700574465074684,0.0002667529752672129,7.361174830576246e-10,0.01056883352573236
0.67,17648.796254148194,32.72439793652124,8.691598620155773,0.44553324495666846,0.38021605188772356,0.5065335605876146,2.8771322596871182e-05,6.536931693443795e-12,0.00043666688026102997,0.32943657995141234,0.28290467817617687,0.3765235177364126,0.0002667779603782294,2.022804904632535e-11,0.010566461253345013
0.68,17691.416695877062,32.80993191491602,8.718859116743554,0.4589242074907738,0.39517395273151035,0.5194383572761953,2.8856174020286536e-05,4.30860644239711e-11,0.00043688834523165486,0.335995460224893,0.2911150301952213,0.3846271048854292,0.00026683563685154317,4.291164912314918e-12,0.010633351829992177
0.69,17733.416737065563,32.89398756070714,8.744785789211592,0.47251086722357966,0.4078593107622136,0.5310455600745891,2.894172829406434e-05,8.409827008668446e-12,0.0004371801062848884,0.34271840837606765,0.298385998694893,0.39682360047226123,0.00026679290304632973,6.799561963327706e-10,0.010689630599079524
0.7,17774.814180535283,32.9766921287263,8.769493360689514,0.486295340385431,0.42334626919211504,0.5486968449931412,2.9028011805965463e-05,2.2057774605865193e-12,0.00043762501575173794,0.3496125208148881,0.30335741612650985,0.4015269347436074,0.0002668478788327832,5.155737288770082e-11,0.010679108612574654
0.71,17815.626073635987,33.05829550068395,8.793559296104103,0.500275085896709,0.43383122862602347,0.5711667623579535,2.911447128500386e-05,2.0496671398796524e-10,0.0004379339067319649,0.35668048631049654,0.3110071189466271,0.40871907561479137,0.000266930834483561,1.898578556991262e-10,0.010668518176619398
0.72,17855.868750395322,33.13913548749303,8.818823752856446,0.5144584845105373,0.4484574664754845,0.5863972080188296,2.920052049387524e-05,4.785076565476985e-12,0.0004384568271096185,0.3639346890597916,0.31492106518059804,0.41857230632808956,0.0002667509687242379,1.509333882107629e-10,0.010666361541595963
0.73,17895.55787076935,33.21858134685193,8.843557848374981,0.5288358167977795,0.46196446696947197,0.6033821609397185,2.9286980055447544e-05,6.967549260134205e-11,0.00043863161290752956,0.371375316778911,0.3240619902786654,0.42446357608019597,0.00026668341153995455,3.0336368633739766e-11,0.010619819466173038
0.74,17934.708457229954,33.29702055928439,8.867791699349693,0.5434102450799151,0.4701648595542489,0.6174593011429849,2.9373590110657484e-05,3.364144950704752e-10,0.000439041091994764,0.3790074191919419,0.3302474550059979,0.43481762925531686,0.0002664801435795297,1.1376891639547865e-09,0.010548710255157396
0.75,17973.3349289031,33.373775813761966,8.889360847158626,0.5581866871876874,0.48121094067040016,0.6285204123041961,2.946145023017254e-05,8.194690402662839e-10,0.00043926999978050225,0.3868470174562198,0.3365798937781267,0.4428010752179898,0.0002667151686948749,1.3164789475850876e-09,0.01051421787670736
0.76,18011.451133452025,33.44980801736477,8.911947435714952,0.5731585719853989,0.488179871563255,0.6396797197597998,2.9549267634595612e-05,1.4411730342740449e-09,0.00043973513754572293,0.3948917962322162,0.3437936875718669,0.4500594907532729,0.00026675492948317203,2.340283230737602e-10,0.010531362703977261
0.77,18049.07037688179,33.52493504883844,8.93460035032358,0.5883309175040909,0.5051097143189235,0.6525534543552561,2.963685406853255e-05,9.202602646702723e-10,0.000440172330231966,0.403153078361189,0.3512006751361982,0.45560602486089574,0.0002668060403393761,8.593445959408829e-13,0.010548881711233866
0.78,18086.20545142582,33.599309037767995,8.95752714273273,0.6037021085149213,0.5136828520211902,0.6639231824417011,2.9723878740581277e-05,6.296429933521205e-10,0.0004405497225512726,0.41163423924163045,0.359579328766024,0.46505136763618643,0.00026667152759512575,2.34481312027241e-12,0.010540077296611822
0.79,18122.86866166049,33.67292568194433,8.981000028936272,0.6192731450168872,0.5295876457037618,0.6819882946009073,2.9810993316457913e-05,2.0931651615590792e-10,0.00044102941312478916,0.42034722550355713,0.3670052645434316,0.47377341491304065,0.0002665475293540052,9.530498936426324e-10,0.010532738765380311
0.8,18159.071848981388,33.74540350002128,9.00291181153447,0.6350356182007819,0.5591266942618295,0.6952788624460298,2.9899055753174544e-05,6.153863731292945e-11,0.00044134909557111163,0.42929169297092,0.3762793978660314,0.4837188196044052,0.00026648033794007966,1.4207272794139278e-11,0.01054886665379286
0.81,18194.82641456285,33.81723599978556,9.025694828460486,0.6510033376720046,0.5757148539931323,0.7086976866756647,2.998708843544483e-05,8.474542465567797e-12,0.00044170309594547254,0.4384902982375017,0.38671971454360066,0.4918740142863126,0.0002663212027173705,1.1237900791346803e-10,0.01052450864629611
